name,address,rate,votes,cost_for_two,latitude,longitude,score
Village Donne Biryani,"Shop 93, 17th H Main Road, KHB Colony, Koramangala 5th Block, Bangalore",3.3,49.36363636363637,300.0,12.934816999999999,77.61705819999999,35.55199735168488
Village Kitchen,"181, Below Muthoot Fincorp, 9th Main Road, Sector 7, HSR Layout, Bangalore",0.0,0.0,250.0,12.9099578,77.6353406,0.0
Village Palace,"HG Plaza 62/3, Konappana Agrahara, Electronic City, Bangalore",3.0,46.0,250.0,12.847806930541992,77.66319274902344,15.514653159340646
Village Restaurant,"319/26, Spice Garden, Silver Spring Layout, Near Village Hypermarket, Varthur Road, Marathahalli, Bangalore",3.55,343.0,1000.0,12.9545259475708,77.70270538330078,114.1127274628775
Vimmi's Cafe,"2607, 18th Main, 3rd Cross, HAL 2nd Stage, Indiranagar, Bangalore",2.75,29.5,500.0,12.962152,77.643663,13.813611842971005
Vinay Bhel Corner,"Opposite Avalahalli BDA Layout Bus Stop, 50 Feet Road, Muneshwaram, Banashankari, Bangalore",3.4,7.0,100.0,12.9179921504492,77.5566698502692,3.3136642857142857
Vinaya Cafe,"1576, East End Main Road, 9th Block, Jayanagar, Bangalore",3.4,11.0,200.0,12.9189360518004,77.5968876599322,8.60784375
Vinaya Cafe,"30, 33rd Main, 16th Cross, 6th Phase, JP Nagar, Bangalore",3.7,55.0,200.0,12.908176103027344,77.57654749133302,28.528864426288862
Vinaya Coffee Moments,"Someshwara Bhavan, RBI Layout, 7th Phase, Kothnur Main Road, JP Nagar, Bangalore",3.766666666666667,46.0,450.0,12.889899400002298,77.5790765500298,29.67993827160492
Vinaya Royal Inn,"V-6, Industrial Estate, Near Police Station, Hosur Main Road, Electronic City, Bangalore",3.1,5.0,500.0,12.8562433000132,77.6643204500317,-0.5812499999999999
Vindu Andhra Ruchulu,"310, 9th Main Road, 5th Block, Jayanagar, Bangalore",3.8,281.6,800.0,12.918434999999999,77.58772,0.0
Vinny's,"# 31, 7th Cross, Opposite Canara Bank, Domlur, Bangalore",4.1,364.75,600.0,12.958055,77.638085,119.1018612364366
Vinny's,"22, 1st Floor MSR Nagar, ITI layout, New BEL Road, Bangalore",4.1,1107.0,700.0,13.031931899999998,77.5702591,784.6034331362458
Vinny's,"2467, 24th Cross, 2nd Stage, Banashankari, Bangalore",4.2,2118.8333333333335,800.0,12.924214000000001,77.564927,2165.56885062155
Vinny's,"3rd Floor, Guarda Mall, Ashok Nagar, Near Brigade Road, Bangalore",3.899999999999999,210.16666666666666,800.0,12.973336219787598,77.60750579833984,201.17191395933207
Vintage Shack,"1081, First Floor, 18th Cross, 14th Main, Sector 3, HSR, Bangalore",3.9,161.16666666666666,900.0,12.911858699999998,77.63824769999998,100.05390817901228
Vinus Foods,"7, Vasanth Nagar, Bengaluru",0.0,0.0,300.0,12.9943075,77.5925751,0.0
Virgins,"24th Main Road, Ejipura, Bangalore",0.0,0.0,150.0,12.94349766987,77.6301652128994,0.0
Visantoe,"Prestige Shantinikethan, White Field Road, Whitefield, Bangalore",3.2000000000000006,8.0,400.0,12.9657393500519,77.750884350023,-2.795959595959596
Vishal Foods,"2, Akshay Nagar, Near DLF New Town, Begur Main Road, Bannerghatta Road, Bangalore",3.3,57.0,250.0,12.8596900000288,77.6104407000059,56.29937499999998
Vishal Sweets & Restaurant,"Opposite SGR Dental College, Munnekolala, Marathahalli, Bangalore",3.7,132.0,250.0,12.9522789,77.7002275,84.65599999999999
"Vishal Sweets, Snacks & Breakfast","2, 82/2, Panathur Road, AMP Complex, Kadubeesanahalli, Marathahalli, Bangalore",3.6,23.0,250.0,12.93904,77.69546,20.908074702380944
Vishnu Garden,"335, Near Post Office, RT Nagar, Bangalore",4.0,163.0,400.0,12.966245651245115,77.57560729980469,237.46685185185189
Vishnu Sagar,"96 Ibrahim Sahib Street, Commercial Street, Bangalore",3.0,33.0,400.0,12.9833344744966,77.607163741272,13.317857142857138
Vishwa Brahmin's Cafe,"125, K Block, Dr Rajkumar Road, Rajajinagar, Bangalore",3.7,35.0,100.0,12.9834588785849,77.5604151394243,4.669848484848478
Vishwaas Take Away,"29-18, M. Gandhi Nagar, Munnekolala, Marathahalli, Bangalore",3.2,7.0,250.0,12.9522789,77.7002275,4.657460317460318
Vitamin Palace,"21, Hosur Main Road, Chikku Lakshmaiah Layout, Adugodi, Koramangala 7th Block, Bangalore",4.1000000000000005,172.0,650.0,12.935091715722656,77.61142899819879,216.05140055849495
Vms Star Biriyani,"324, 1st Cross,1st Main, Hosa Road, Electronic City, Bangalore",3.8,47.0,500.0,12.848396,77.6519769,57.10753531462152
Volga Restaurant,"Anand Reddy Layout, 2nd Phase, Electronic City, Bangalore",3.7,294.0,500.0,12.8483276,77.6824951,111.82902630876065
Vov Shawarma,"Next To Wipro Gate 16, Neeladri Road, phase 1, Electronic City, Bangalore",3.2,6.0,200.0,12.853686,77.666788,0.3911111111111097
Vyanjan,"744, 13th Main, 7th Cross, BTM 2nd Stage, BTM, Bangalore",3.8999999999999995,202.0,300.0,12.908513099999997,77.60823830000001,134.28409090909082
Vyanjan,"Samrudhi Suites, 94/1, 95/1, Dodda Thogur Village, Phase 1, Electronic City, Bangalore",3.3,12.0,400.0,12.853686,77.666788,3.363485714285712
Vybhava,"35-1, Near Yediyur Lake, Kanakapura Road, Jayanagar, Bangalore",3.7999999999999994,39.0,250.0,12.9358706,77.5763025,26.067321428571415
Vyshali Food Corner,"62/8, 1st Cross Road, Raja Ram Mohanroy Extension, Sudhama Nagar, Shanti Nagar, Bangalore",3.6,13.0,400.0,12.9574801526716,77.5914700532396,16.68870357142857
W XYZ - Aloft Hotel,"Aloft Hotel, 17C, Sadaramangala Road, Whitefield, Bangalore",3.7,95.0,1700.0,13.0002879238416,77.7431976119152,117.01323412698412
W XYZ Bar - Aloft Bengaluru Cessna Business Park,"Aloft Bengaluru Cessna Business Park, Cessna Business Park, Sarjapur-Marathahalli Outer Ring Road, Kadubeesanahalli, Bellandur Post, Bellandur, Bangalore",3.7999999999999994,46.0,2000.0,12.937415999828398,77.6931690968973,8.055808080808065
WAFL,"3rd Floor, Food Court, Vega City Mall, Srinivas Industrial Estate, Bannerghatta Road, Bangalore",3.976923076923077,40.92307692307692,400.0,12.976746559143066,77.57527923583984,67.38364931100645
WAFL CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"G1 Smart Avenue, 28, Residency Road, Bangalore",3.9,87.0,400.0,12.9672444500038,77.5993729999933,34.872499999999974
WAFL CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"G1 Smart Avenue, 28, Residency Road, Bangalore",3.8999999999999995,87.75,400.0,12.967244450003802,77.5993729999933,35.17312499999998
WAFL CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"G1 Smart Avenue, 28, Residency Road, Bangalore",4.0,85.0,400.0,12.967244450003802,77.5993729999933,34.94444444444442
WAFL Co,"63, 5th Block, Jyoti Nivas College Road, Koramangala Bangalore",4.20909090909091,52.72727272727273,400.0,12.9333446,77.6147816,78.32131875245966
WAT Bar - Sterlings MAC Hotel,"Sterling Mac Hotel, 134, HAL Old Airport Road, Old Airport Road, Bangalore",3.8,46.5,1800.0,12.9598959,77.6482638,59.668692317667805
WOW MOMO,"Cessesna Business Park, Near IMS Health Tower, Kaverappa Layout, Kadubeesanahalli, Marathahalli",3.4,10.0,300.0,12.93828,77.69556,12.609993894993892
WOW Momo,"Garuda Mall, Food court, 3rd Floor, 15, Magrath Road, Craig Park Layout, Ashok Nagar, Bangalore, MG Road, Bangalore",3.5,6.0,400.0,12.971276,77.60768,3.8406666666666647
WOW! Momo,"185, Brigade Road, Bangalore",3.644444444444445,123.88888888888889,400.0,12.973178899999997,77.60739160000001,24.16800760582009
WOW! Momo,"1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",0.0,0.0,400.0,12.853686,77.666788,0.0
WOW! Momo,"2nd Floor, Food Court, Phoenix Market City Mall, Whitefield, Bangalore",3.9,346.0,400.0,12.96984577178955,77.75103759765625,387.9865757575757
WOW! Momo,"3rd Floor, Forum Neighbourhood Mall, Varthur Main Road, Whitefield, Bangalore",2.9,45.0,400.0,12.9564167,77.7455987,17.86420138888888
WOW! Momo,"3rd Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",3.9,284.3333333333333,400.0,12.999371919714354,77.56044361194661,165.20739831349204
WOW! Momo,"4, By the Way Food Court, Above HDFC Bank, Opposite Velankanni Tech Park, Phase 1, Electronic City, Bangalore",3.6,98.0,400.0,10.68446159362793,79.8391342163086,27.2208
WOW! Momo,"749,7th Cross, 14th Main, BTM, Bangalore",2.8,91.0,400.0,12.919322,77.6112927,-19.234090909090884
WOW! Momo,"Food Court, Elements Mall, Thanisandra Main Road, Nagawara, Bangalore",3.6,90.0,400.0,13.0444027377721,77.626480892692,21.599999999999977
WOW! Momo,"G 6, Ground Floor, Money Centre, 80 Feet Road, Koramangala 7th Block, Bangalore",3.8,102.0,400.0,12.935201,77.614627,74.090001010101
WOW! Momo,"Gopalan Signature Mall, Old Madras Road, Bangalore",2.7,71.0,400.0,12.9924631,77.6593757,33.813750000000006
WOW! Momo,"Ground Floor, Hyper City ,Embassy Paragon, Kundalahalli Gate, Brookefield, Bangalore",3.8,22.0,400.0,12.965700149536133,77.71880340576172,18.577777777777776
WOW! Momo,"Ground Floor, More Megastore, Service Road, Marathahalli, Bangalore",3.5666666666666664,81.0,400.0,12.9545259475708,77.70270538330078,39.9500254930255
WOW! Momo,"HSR, 14th Main, 4th Sector, HSR, Bangalore",0.0,0.0,400.0,12.9163728,77.637979,0.0
WOW! Momo,"Orion East, 3rd Floor, Food Court, Banasawdi Main Road, Banaswadi, Bangalore",2.8,40.0,400.0,13.0016,77.629934,17.001066666666667
WOW! Momo,"Sony World Signal, Koramangala 4th Block, Bangalore",3.9,151.0,400.0,12.939313888549805,77.61576080322266,43.71231906512603
WTF,"63, 5th Block, Jyoti Nivas College Road, Koramangala, Bengaluru",4.1000000000000005,93.1875,600.0,12.9333446,77.6147816,94.38204474206346
WYT RestroPub,"65-66, Hotel Komfort Terraces, MG Road, Bangalore",2.66875,404.4375,1000.0,12.976172501540502,77.60337394271008,220.28895191148965
Waah Biryani,"41, Near Royal School, 24th Main, JP Nagar, Bangalore",3.8,116.0,350.0,12.9072908,77.5901925,61.48545596316936
Waah Chef,"Inside Bagamane Tech Park, CV Raman Nagar, Bangalore",3.3,4.0,300.0,12.9879789352417,77.66233825683594,2.088373015873015
Waffle Head,"24, 3rd 'B' Cross, 7th Cross, 18th Main, 2nd Stage, BTM, Bangalore",4.0,38.111111111111114,300.0,13.028444555555556,77.5966887777778,46.33592592592592
Waffle House,"S-6, Silver Spring Layout, (G.K. Vale building), HAL varthur Road, Munnekollau, Spice Gardens Bus Stop, Marathahalli, Bangalore",3.6,28.0,300.0,12.9545259475708,77.70270538330078,29.38666666666666
Waffle In The Box,"5, 10th Main Road, Opposite To Ganesha Temple, Thippasandra, Bangalore",0.0,0.0,300.0,12.935118,77.634876,0.0
Waffle Magic,"621/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",4.2,587.5,700.0,12.970592999999997,77.647003,740.6218569661412
Waffle Magic,"Shop 466, 17th G Main Road, Koramangala 6th Block, Bangalore",4.1000000000000005,86.27272727272727,700.0,12.940861100000005,77.62419820000001,125.51139357606677
Waffle Square,"43/2, VMR Arcade, V Monireddy Compound, Kundanahalli Gate, Opposite Bus Stand, Varthur Main Road, Marathahalli, Bangalore",3.9,29.0,300.0,12.9545259475708,77.70270538330078,36.87629409171076
Waffle Stories,"10/34, Orion East Mall, Banaswadi Main Road, Banaswadi, Bangalore",3.8000000000000003,31.0,300.0,13.015352110327568,77.65146289901037,36.5343611111111
Waffle Stories,"22, Ground Floor, 7th Cross, 1st B Main, 2nd Stage, BTM, Bangalore",4.0,70.33333333333333,300.0,13.029057999999997,77.554558,78.6964983395805
Waffle Stories,"3rd Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",3.9,359.5,300.0,13.002200089785765,77.55858915895996,285.1444433621932
Waffle Stories,"797, Annapurna, Opposite Hande Hall, 10th Main, 35th Cross, 4th Block, Jayanagar, Bangalore",4.2,250.2,300.0,12.924786399999999,77.5846331,300.55500649350637
Waffle Stories,"837, Ground Floor, 26 Main, 11 Cross, 1 Stage, HSR, Bangalore",0.0,0.0,300.0,13.001073311828614,77.60675264716797,0.0
Waffle Stories,"Number 58, 1st floor, Drisham Enclave, Vibgyor High School Road, Govinda Reddy Layout, Kundalahalli, Bengaluru",3.6,13.5,300.0,12.968306541442873,77.64713287353516,11.302305194805193
Waffle Talesz,"65/1A, Sarjapur Main Road, Kaikondrahalli, Sarjapur Road, Bangalore",3.7,25.4,200.0,12.91601779340312,77.67534307256241,3.190031792929289
Waffle Walle,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",4.366666666666666,676.6666666666666,500.0,12.8765599500001,77.5951554999981,517.863876190476
Waffle-A-Go Go,"599, 24th Cross, 2nd Stage, Banashankari, Bangalore",3.8999999999999995,70.0,400.0,12.923961000000002,77.56827,21.61249999999998
Wahab,"28/29, 9th Main Road, 3rd Block, Jayanagar, Bangalore",3.6999999999999997,97.16666666666667,350.0,12.9191849500007,77.5873143999891,72.14097237584336
Waikiki,"126, 8th Main, 3rd Phase, JP Nagar, Bangalore",3.2000000000000006,5.0,200.0,12.904420100000001,77.5960595,2.0428571428571423
Wakeup Cafe,"793, 22nd A Cross Road, Sector 3, HSR, Bangalore",3.4,9.0,300.0,12.9086954,77.6454588,10.531727678571428
Wakhra Swaad,"1, SJR Equinox Retail, Velankanni Drive, Phase 1, Electronic City, Bangalore",3.4,83.0,300.0,10.68446159362793,79.8391342163086,56.86460648148147
Wall Street 657,"657, Above KTM Bike Show Room, 100 Feet Road, Indiranagar, Bangalore",4.1,1858.0,1200.0,13.037027799999999,77.5183173000001,1401.9385390415873
Walnut Kitchen,"301, 7th Cross, Near Muthoot Finance, Domlur, Bangalore",3.0,10.0,500.0,12.9567135,77.6382746,-3.674891774891772
Wamama,"2466, Bhaskar Grand Tower, 24th Cross, Opposite BDA Complex, Banashankari, Bangalore",4.2,355.6666666666667,800.0,12.922256469726562,77.55767059326172,453.088735980634
Wanderers,"7th Main Road, 1st Block, HRBR Layout, Kalyan Nagar, Bangalore",3.975,670.0,1500.0,13.0158536500588,77.6241521500521,395.7944313016178
Wang Fu Kitchen,"24, 2nd Floor, Apple City, Seegehalli, Hosakote Main Road, Whitefield, Bangalore",3.8,27.0,400.0,12.96984577178955,77.75103759765625,-1.709999999999993
Wang's Xanadu Momo,"2623, 27th Main Road, 1st Sector, HSR, Bangalore",3.8,14.0,250.0,12.913831,77.6516145,11.037105413105408
Wangs Kitchen,"113 Street, Johns Church Road, Opposite AKS Convention Hall, Coles Park, Frazer Town, Bangalore",3.1,112.33333333333333,1000.0,12.9901039084624,77.6148331475236,84.50185846560845
Wangs Kitchen,"2, Ulsoor Road, Yellappa Chetty Layout, Ulsoor, Bangalore",2.5,22.0,1000.0,12.974955019716102,77.61867437699108,-9.232142857142856
Wangs Kitchen,"21, Chinnapahalli Village, Outer Ring Road, Marathahalli, Bangalore",3.0,383.0,1000.0,12.9419951,77.6965785,-32.60629464285704
Wangs Kitchen,"2317, 27th Main, Sector 1, Opposite NIFT College, HSR Layout, HSR, Bangalore",2.4,438.0,1000.0,12.9208574,77.6514836,55.92923076923078
Wangs Kitchen,"46, 9th Main Road, 80 Feet Road, HAL 3rd Stage, Indiranagar, Bangalore",2.5,56.0,700.0,12.977727,77.63946,4.536638176638176
Wangs Kitchen,"Food Court, Elements Mall, Thanisandra Main Road, Nagawara, Bangalore",2.7,64.0,700.0,13.0444027377721,77.626480892692,17.71535902891327
Wangs Kitchen,"Ground Floor, 148/1 and 148/2, Near HSBC, Bannerghatta Road, Bangalore",2.966666666666667,114.66666666666667,1000.0,12.976746559143066,77.57527923583984,45.047420634920634
Wangs Kitchen,"Kothanur Main Road, J.P. Nagar Puttenahalli 7th Phase, JP Nagar, Bangalore",2.8,39.0,1000.0,12.8843857256916,77.5754830222047,-12.40649517410412
Wangs Kitchen,"Shop 5, Site 59/4, Velankani Drive , Doddathagur Begur Hobli, Electronic City, Bangalore",2.5,55.0,1000.0,12.847806930541992,77.66319274902344,7.734374999999987
Wanley,"421/P, Sri Krishna Temple Road, Off 100 Feet Road, Indiranagar, Bangalore",4.0,514.0,500.0,12.9791354584978,77.6435243016626,296.66366666666653
Warm Oven,"1, 7th Main Rd, NS Palya, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka",3.9,34.2,500.0,12.9063239,77.6059547,19.3401
Warm Oven,"1082, 18th Cross Road, Sector 3, HSR, Bangalore",4.0,153.0,500.0,12.9118471,77.638434,31.87499999999998
Warm Oven,"122, Outer Circle, Dodsworth Layout, Whitefield, Bangalore",4.0,178.66666666666666,500.0,12.970292,77.749673,181.3206706349206
Warm Oven,"199, Second floor, C Cross, Koramangala 7th Block, Bangalore",3.8857142857142852,27.714285714285715,500.0,12.9413038,77.6161241,26.920910714285704
Warm Oven,"265, 4th Floor, 1st Main Road, A Block, ACES Layout, Above Ganesh Bhavan, Brookefield, Bangalore",3.4,13.5,500.0,12.9911011,77.6696539,-1.422130952380953
Warm Oven,"3, Srinivasa Nilayam, Vidya Vikas School Road, Panathur New Extension, Kaverappa Layout, Marathahalli, Bangalore",3.7999999999999994,67.66666666666667,500.0,12.9345205636734,77.701110789732,36.63073333333332
Warm Oven,"48, 1st Floor, Opp Varapradha Ganesh Temple, 8th Cross, Malleshwaram, Bangalore",4.0,27.5,500.0,12.976746559143066,77.57527923583984,31.401190476190475
Warm Oven,"65/1A, Near Wipro Corporate Office, Kaikondrahalli, Sarjapur Road, Bangalore",3.9,94.5,500.0,12.9085746271742,77.6901681841458,63.97234999999998
Warm Oven,"Domlur, Bangalore",4.3,892.1111111111111,500.0,12.965655326843262,77.62571716308594,1006.6877270001601
Warm Oven,"LLP, 4/1, Janakiram Complex, Second Floor, Opposite Jal Vayu Vihar, Third Block, HRBR Layout, CMR Road, Kalyan Nagar, Bangalore",3.8,24.0,500.0,13.02152156829834,77.6404037475586,33.43999999999999
Wat-a-Biryani,"44, Kuvempu Complex, 2 Main, 2nd Cross, Basaveshwara Nagar, Bangalore",3.0,4.0,500.0,12.988196,77.538117,-0.94074074074074
Wat-a-Burger!,"Shop 1, Ground Floor, 37th B cross, 9th Block, Ward No 58, Jayanagar, Bangalore",3.9666666666666663,108.77777777777777,500.0,12.919972,77.586425,100.13855626216815
Wats Ur Scoop?,"172, 2nd Cross Road, Indiranagar Double Road, Indiranagar, Bangalore",4.0,56.0,300.0,12.976546,77.63682900000002,78.3178990741984
Watson's,"688, 2nd,Floor, 15th cross, 100ft Ring Road, Above Lathangi Ford Showroom, JP Nagar, Bangalore",4.0,1014.3076923076923,1300.0,12.906097412109377,77.58045196533203,733.9152088083034
Watson's,"7, 1st Floor, Kodava Samaj Building, 1st Main, Vasanth Nagar, Bangalore",4.1,494.0,1300.0,13.0066805,77.5931625,251.20684814814803
Watson's,"777/I, 2nd Floor, 100 Feet Rd, HAL 2nd Stage, Doopanahalli, Indiranagar, Bangalore",0.0,0.0,1300.0,12.97751,77.641091,0.0
Watson's,"Skywalk, 4th Floor, Near Body Craft, Assaye Road, Ulsoor, Bangalore",4.2,1428.6666666666667,1300.0,12.975458145141602,77.6237564086914,1172.0404659835863
Wazir's,"546/5, Langford Road, Opposite Hockey Stadium, Shanti Nagar, Bangalore",3.2999999999999994,261.5,500.0,12.959612875537298,77.60293354535301,62.243479875624566
We Foodie,"G-16, The Arcade Brigade Metropolis, Mahadevapura, Whitefield, Bangalore",2.6,21.0,300.0,12.9896987,77.7030249,-4.511820238095234
Wedding Biryani,"1086/A, Twin Tulips, 18th Cross, 14th Main Road, Sector 3, HSR, Bangalore",0.0,0.0,600.0,12.914696300000001,77.6383953,0.0
WelcomCafe Jacaranda - WelcomHotel Bengaluru,"WelcomHotel Bengaluru, 46, Richmond Road, Bangalore",3.9899999999999998,53.0,2000.0,12.968886999999999,77.61422200000001,44.29655681818179
West Wood,"Citadel Hotel, 41, Seshadri Road, Near Ananda Rao Circle, Seshadripuram, Bangalore",3.7,113.0,1000.0,12.981542587280272,77.57444763183594,87.91702252948159
Westin - Vyasa Paradise,"5/11, 1st Main Road, Rajaji Nagar Industrial Town, Rajaji Nagar, Bengaluru",3.4,8.0,800.0,12.9761577000001,77.5486734499969,2.153333333333331
What the Food,"22, 2nd Cross, Tavarekere Main Road, Balaji Nagar",3.600000000000001,38.0,250.0,5.676708221435547,-0.2029989957809448,18.9698507173099
What's Cooking,"4, Building 240, 27th main road, HSR sector 2",3.1,35.0,300.0,44.44864273071289,26.127864837646484,18.82884028429483
What's In A Name,"146, Next to William Penn Showroom, Koramangala 5th Block, Bangalore",4.1,1788.0,1200.0,12.933952331542969,77.62245178222656,2062.127191614351
What'sinaPita,"98/1, 2nd Floor MMR Plaza, Above DCB Bank, Koramangala 1st Block, Bangalore",3.9,231.16666666666666,400.0,12.92324161529541,77.64383697509766,102.89724550815693
Whats Ap,"1st Floor, Road Number 2, Vijayanagar, Kiadb Export Promotion Industrial Area, Whitefield, Bangalore",3.3,7.5,800.0,12.9852668,77.7248038,5.197499999999999
Wheat House,"2nd Main, Munneshwara Layout, Vinayaka Nagar, Kudlu Gate, HSR, Bangalore",3.3,11.0,400.0,12.976746559143066,77.57527923583984,-7.026322751322751
"When Hunger Strikes, Batman Delivers!","13/3, 3rd Main, Teachers Colony, HSR, Bangalore",0.0,0.0,400.0,12.970727,77.560202,0.0
Whisk' N Creme',"80, 3rd Main Rd, Royal Residency Layout, BTM 4th Stage, Hulimavu, BTM, Bangalore",3.5,11.5,300.0,12.879337310791016,77.5958480834961,9.389107954545453
Whistling Tandoor,"4 C/323, 4th Main Rd, OMBR Layout, Banaswadi, Bangalore",3.075,22.5,600.0,13.0111726436615,77.6583551107485,0.0
White Elefan Coffee and Snack Bar,"Shop 607, 17th Main Road, Koramangala 6th Block, Bangalore",3.8999999999999995,44.333333333333336,550.0,12.938746699999998,77.6257658,33.973565340909076
White Fog,"91/94, 60 Feet Road, Koramangala 6th Block, Bangalore",0.0,0.0,800.0,12.936142921447754,77.62519836425781,0.0
White Horse,"724, 24th Main, 6th Phase, JP Nagar, Bangalore",3.7999999999999994,178.33333333333334,400.0,12.9052122,77.5855331,122.82708333333333
White Horse,"First Floor, 1522, 17th Cross, Malleshwaram, Bangalore",3.6999999999999997,96.0,1100.0,13.0075929500509,77.56383885000629,88.80000000000001
White Horse Pulse Resto Bar,"Country Club, 55/1, Outer Ring Road, Devarbesanahalli, Bellandur, Bangalore",3.3000000000000003,6.0,1000.0,12.9298774858337,77.68432902397181,0.0
White Oak Cafe,"80, HRBR Layout, 3rd Block, Kammanahalli, Bangalore",2.6,26.0,600.0,13.02418327331543,77.63353729248047,-0.8449999999999933
White Olives,"Raja Rajeshwari Bulding, 2nd Cross, LBS Nagar, Thippasandra, Bangalore",3.4,32.0,300.0,12.9197721,77.5253581,27.12738816738816
White Plate,"103, MG Road, Bangalore",4.200000000000001,259.9230769230769,1500.0,12.975628980725398,77.6061186773254,259.26389249397647
White Smoke Barbeque- Fairfield by Marriott,"Fairfield by Marriott, 59th C Cross, 4th M Block, Rajajinagar, Bangalore",4.0,84.0,1200.0,12.9816397687277,77.5609392779029,76.87509238499597
Whitefield Baking Company - Bengaluru Marriott Hotel...,"Bengaluru Marriott Hotel, 75, 8th Road, EPIP Area, Whitefield, Bangalore",3.9,57.5,400.0,12.958873600000002,77.7179137,60.05846445326278
Whitefield Bar and Grill - Bengaluru Marriott Hotel...,"Bengaluru Marriott Hotel, 75, 8th Road, EPIP Area, Whitefield, Bangalore",4.15,76.0,3000.0,12.9588736,77.7179137,-2.17097916666666
Whitefield Social,"29, Ground Floor, Phoenix Market City, Whitefield, Bangalore",4.1,2773.0,1500.0,12.96984577178955,77.75103759765625,2634.5032938503864
Whooppeezz,"40, Ascendas MalI, ITPL Main Road,Pattandur Agrahara, Whitefield, Bangalore",3.4,16.0,500.0,12.9875739605112,77.7365661372297,4.5670798852042855
Wild Range Restaurant,"87, Nehru Road, Kammanahalli, Bangalore",3.8,44.2,600.0,13.0141065924364,77.6412202941324,35.098577497573196
Wild Thyme Restaurant,"145, 60ft Road, KHB Colony, Koramangala 5th Block, Bangalore",4.449999999999999,43.0,800.0,12.936928499999997,77.6196728,42.39344642857142
Will Way Burgers,"20, 1st Main Road, MSR Nagar, Beside Ganesha Temple, Mathikere, New BEL Road, Bangalore",3.6,22.0,250.0,13.006210329571534,77.57060621791993,26.712675
Willys Top Cafe,"23, 3rd Floor, 26th Main Road, Opposite Ragigudda Arch, 9th Block Jayanagar, Bangalore",4.0,309.6666666666667,750.0,12.917041799999994,77.59343360000001,310.9181004603862
Wimpie,"39/13, OYO 9908 Hotel Ira Residency, 5th Cross Road, Sarjapur Road Ring Road, Sarjapur Road, Bangalore",3.3,4.0,600.0,12.9204527,77.652699,0.0
Wimpie Cafe & Restaurant,"OYO Flagship, 12476 IRA Residency, 9/13 HSR, Outer Ring Road, Iblur Village, Bellandur, Bangalore",0.6599999999999999,0.8,560.0,12.922561303934199,77.6693700532231,0.8450892857142855
Win's Restaurant,"43/3, Whitefield Main Road, Inner Valley, Whitefield, Bangalore",3.3,10.0,400.0,12.97854,77.75205,-3.1408928571428563
Windmills Craftworks,"331, Road 5B, EPIP Area, Next to KTPO, Whitefield, Bangalore",4.6,5928.8,2500.0,12.96984577178955,77.75103759765625,9723.572688997398
Windy- Taste Of Home,"199, Kuralagam Panchayat Road, Prashanth Layout, Whitefield, Bangalore",3.6,111.0,300.0,12.9748953141301,77.7506033174294,9.532499999999997
Wish Pot,"50A, 5th Cross, Sai Baba Temple Road, Kundalhalli, Whitefield, Bengaluru",3.4,8.0,300.0,12.9504038338864,77.7163585368209,2.907809523809524
Wok Chow,"Near Big Bazar, Maruti Arcade, Kasada Hobli Koti Hosahalli, Outer Ring Road, Nagashetty Halli, Sanjay Nagar, Bangalore",3.9,163.5,300.0,13.038576126098633,77.58038330078125,100.43936131699982
Wok N Roll,"93, Opposite Elements Mall, Nagawara, Bangalore",3.9,82.0,400.0,13.024263381958008,77.61666107177734,-31.98
Wok Paper Scissors,"50/1 Opposite Jyothi Niwas College, Koramangala 5th Block, Bangalore",4.299999999999999,1591.090909090909,550.0,12.933952331542969,77.62245178222656,1779.4200676462942
Wok Steam & Grills,"55, Green Garden Layout, Sai Baba Temple Road, Munnekollal, Kundanahalli, Marathahalli, Bangalore Next to Just bake",3.7,41.5,400.0,12.9463185141051,77.7135493857707,30.710000000000004
Wok With Chung,"35/1A, Munnekolalu Village, Marathahalli, Bangalore",3.8,689.0,1000.0,12.9489442,77.7052224,525.6763777777775
Wokanaka - The Casual Chinese Pitstop,"502, 4th C Cross, HRBR Layout 2nd Block Extension, Kalyan Nagar, Bangalore",4.1,223.75,500.0,13.0225219,77.6403198,269.2305523526077
Wolf'ish,"1A, Church Street, Bangalore",4.105882352941177,473.11764705882354,700.0,12.9757802,77.60211170000001,498.84812760495646
Wolga Restaurant,"Building 5M, Shop 126, East of NGEF, 5th Main Road, Kasthuri Nagar, Banaswadi, Bangalore",3.4,6.0,600.0,13.009788,77.657375,0.0
